Nome,Link
PostgreSQL Introdução a PLpgSQL,https://drive.google.com/file/d/1M-wPEhCqw1f7JcY7bNekNn_kfcRHZ7Vi/view?usp=sharing
PostgreSQL Primeiros passos com SQL,https://drive.google.com/file/d/1_rHWRIMbSAT_SWGazWlqdYSCP5aFvF7p/view?usp=sharing
"PostgreSQL Triggers, transações, erros e cursores",https://drive.google.com/file/d/1wYYn8sg3vUcTIQxoFPBIWg_OFvUdOux7/view?usp=sharing
"PostgreSQL Views, Sub-Consultas e Funções",https://drive.google.com/file/d/1Pw9qqotJLwebfaWiUV4IToLFRi2xv260/view?usp=sharing
Power Automate Flow automação Ênfase em fluxos e processos de trabalho,https://drive.google.com/file/d/1H8scW-PMBNUm5kVidkD2W3IPGAuHHIfd/view?usp=sharing
"Power BI Desktop Carregue, analise e visualize dados",https://drive.google.com/file/d/1cw9LRzQhgJBc_W2IXFb8mnALvrIUXJOH/view?usp=sharing
Power BI Desktop Tratamento de dados no Power Query,https://drive.google.com/file/d/1iqFgH7XNTSnKU5iwHSwXN_oaWj7iup7A/view?usp=sharing
Power BI Entendendo as fórmulas DAX,https://drive.google.com/file/d/16Pm3y9LmZgagze0KwdjYNKaN8JMOnSQ1/view?usp=sharing
PowerShell parte 1 Começando com a linguagem de scripting moderna,https://drive.google.com/file/d/15V9uKAFkLMeopk8bxSqshKIAXRd-BR2z/view?usp=sharing
"PowerShell parte 2 Sessões, Jobs e Administração Remota",https://drive.google.com/file/d/1xhuT9_FxcYu0K8Vy1yyVBSjce2px2m0d/view?usp=sharing
Práticas ágeis O dia a dia do ambiente Agile,https://drive.google.com/file/d/1CGVf-VUouM4yeyqxpt2DI1fKbDrqn1sI/view?usp=sharing
Práticas de Desprojetização Flow Framework,https://drive.google.com/file/d/1VrY7--zpjoNaMz5TMwO-fU9heh8vy-31/view?usp=sharing
Premiere e o After effects: Edite vídeos com o pacote Adobe,https://drive.google.com/file/d/18gRqkHbyTKcPX1SisouuKjfOhukSF-4f/view?usp=sharing
Premiere: Processos de colorização e tratamento de imagem,https://drive.google.com/file/d/1WAl3Z11uxO_4a9H3StX5apXGlt5FfUcU/view?usp=sharing
Premiere: Ritmo de edição e manipulando emoções,https://drive.google.com/file/d/1MD4MLyjPAQ2qXt1kDE0AoI9m-a4pMueh/view?usp=sharing
Primeira liderança Aprendendo sobre a missão e propósito de liderar pessoas,https://drive.google.com/file/d/194WsC8hAqIJMCy0ixdMbmtuKulYRx7ZO/view?usp=sharing
Primeiro passos Instagram marketing estratégia à execução,https://drive.google.com/file/d/1w-h-SQk9ouJYsz7z9w8heER-kSg5yhpS/view?usp=sharing
Princípios da influência persuasão com foco em negócios,https://drive.google.com/file/d/1WZi64hAEw4qpPMzbzvFEywuvRGsIPzKK/view?usp=sharing
Princípios do trabalho em equipe Relações colaborativas,https://drive.google.com/file/d/1Q7HngzPS5YBtXHx7RpXTXPGvSbNBYkG6/view?usp=sharing
Princípios Fotográficos Equipamento e técnica,https://drive.google.com/file/d/1jF_XVqkH3t4lNb8dsv4UtyipM4atYT2M/view?usp=sharing
Procedures SQL Executando código no MySQL,https://drive.google.com/file/d/11KMLt-it9mfy_th98eclfklzs5AQ9Wmv/view?usp=sharing
Procreate Introdução à pintura digital mobile,https://drive.google.com/file/d/1Ov30vkQYz5r_0gyCuCjRl6P_tQF1l8jw/view?usp=sharing
Procreate Pintura de um personagem,https://drive.google.com/file/d/1U2AH-0N2-joba8FaMKSzO7We_FRkG9mn/view?usp=sharing
"Produção de conteúdo estratégias, planejamento e gestão",https://drive.google.com/file/d/11GEdMlluSvlxz-Tk4s3ixMAHF0DzAhvE/view?usp=sharing
Produção de podcasts Da concepção à publicação,https://drive.google.com/file/d/13th2naJmNNW6p9IU9fT8uNU4ChFIwuAv/view?usp=sharing
Produção de Video conceitos essenciais de uma produção audiovisual,https://drive.google.com/file/d/14yMt4v-GOd_nZnr0ocx0MiI1GWyz4QUp/view?usp=sharing
Produção de Vídeo Filmando a partir do celular,https://drive.google.com/file/d/1QB97Kn7MMiINZeOicIbgrkPBN8V7IiIp/view?usp=sharing
Produção de vídeo O que há por trás do mundo do audiovisual,https://drive.google.com/file/d/1ttgwwJa-F3iTin6z8IaaLGfC8Oc2BxOd/view?usp=sharing
Produtividade hábitos e práticas para o dia a dia,https://drive.google.com/file/d/1l4KyOeYmv9uv2SOYPgDM9GBCD4zWC4Vy/view?usp=sharing
Produtividade parte 1 estratégias para o dia a dia,https://drive.google.com/file/d/1PxhDb79jxiBUphq2v0IWzTQK9P5tDtKG/view?usp=sharing
Produtividade Parte 2 Organização e prioridade,https://drive.google.com/file/d/1u5Imfa75Z5xJuQG1Q6do6bXoM3XuWK3x/view?usp=sharing
Programação em R Desenvolva dashboards online com Shiny,https://drive.google.com/file/d/1Alm-B87OU-2ngGLaXdARyXfFFirdHnlq/view?usp=sharing
Programas de Estágios criação e implementação,https://drive.google.com/file/d/1okcEzR8dKRe4l1ZSyoaMlF3mmCCUUxGO/view?usp=sharing
Progressive Web Apps crie apps offline,https://drive.google.com/file/d/1aI7f84IuwKUFQzqp15yznafUgYkz2BAK/view?usp=sharing
Project Libre Cronogramas de Projetos,https://drive.google.com/file/d/1vYA3MyT1IGydHaJLTZaiezVYrYOr8wis/view?usp=sharing
Projeto Completo: Controle Financeiro com Asp.NET MVC 5,https://drive.google.com/file/d/1e4dkWZsbWsxZbZ1cRKIabdEGo_UzQ8rO/view?usp=sharing
Propriedade Intelectual aplicada em Startups e negócios em geral,https://drive.google.com/file/d/1rPAxDTYmVzakp7PKj4iq42DUv2wDjYqC/view?usp=sharing
Prototipagem e UX parte 1: Alta fidelidade com o Adobe XD,https://drive.google.com/file/d/1593jBiB7TghKp4COa76B7ei2nFGRbKDS/view?usp=sharing
Prototipagem e UX parte 2 linkando telas no Adobe XD,https://drive.google.com/file/d/19HNgmqhcmG32osi6mZKAuu8P076AuG0i/view?usp=sharing
Protractor Testes automatizados com javascript,https://drive.google.com/file/d/19HpzBeImYWyCZbpGUkvLlUldFW8K-GkX/view?usp=sharing
Psicologia Positiva Liderança autêntica a partir de forças pessoais,https://drive.google.com/file/d/1tiWdvpKjlSJx6tbKvoeFUn8NEeRHH8o_/view?usp=sharing
Python 2 Programando com a linguagem,https://drive.google.com/file/d/1hkziO6a4bbM1yBpxjmSXDsCRC0mFgJVT/view?usp=sharing
Python 3 Avançando na orientação a objetos,https://drive.google.com/file/d/1PUEMZyR9ej55tnFOMCaDEM-lEpbNLuyc/view?usp=sharing
Python 3 Entendendo o Tratamento de Erros,https://drive.google.com/file/d/1f98ScrRMHBwO6PYDK6J-12dTcMkxBzqS/view?usp=sharing
Python 3 Introdução a Orientação a objetos,https://drive.google.com/file/d/1if1WJ9eMlsg6oFVS-abyBPhThIFPPUjw/view?usp=sharing
Python 3 parte 1 Introdução à nova versão da linguagem,https://drive.google.com/file/d/18R_2ll5bWa5IA3Bu0IXobmk7n-1PmE94/view?usp=sharing
Python 3 parte 2 Avançando na linguagem,https://drive.google.com/file/d/14X0CO5fSoCHPUv2omSUK7iDUPMD5cLfN/view?usp=sharing
Python 3 Trabalhando com IO,https://drive.google.com/file/d/1g_AcVOh5CUZKaZbfJEn7G-LYdRm96H9-/view?usp=sharing
Python ambientes virtuais com Docker e ASDF,https://drive.google.com/file/d/1E8p2ZBGmznCTSJtuLgiHxTVgPmUrGlkF/view?usp=sharing
Python Boas práticas de código com PEP8,https://drive.google.com/file/d/1_FKf11oViiDs1bj9cV3KkXKQzcaxdjsU/view?usp=sharing
Python Brasil Validação de dados no padrão nacional,https://drive.google.com/file/d/1mMo3MFJ_79tM7MWTdxJk8wE_KsO-Su_N/view?usp=sharing
Python Collections parte 1 Listas e tuplas,https://drive.google.com/file/d/1qGJy718FwIeWneWGMepvr-nuMvknhfcT/view?usp=sharing
Python Collections parte 2 Conjuntos e dicionários,https://drive.google.com/file/d/1lPypTAbgnc6iZwZSORe_ILjQB7mjMVxk/view?usp=sharing
Python introdução a ambientes virtuais,https://drive.google.com/file/d/1Kutv66eT001eo5UTNJeFtrjjG6JZzVKc/view?usp=sharing
Python Manipulação de Strings,https://drive.google.com/file/d/1WqhRKCBf5jD5-OWFpP2DVEjPw-rKsP65/view?usp=sharing
Python Pandas: Tratando e analisando dados,https://drive.google.com/file/d/1EaWsRzVz2CTUwFoDDvsz7uDAsJRwBZ3i/view?usp=sharing
"Python para Data Science Funções, Pacotes e Pandas básico",https://drive.google.com/file/d/1telMr2JzNHmMGkn2rDGbqGd1UON0FR2s/view?usp=sharing
Python para Data Science Primeiros passos,https://drive.google.com/file/d/1LUKwg77V3-U8BAvlhq-inuiZnJFxtrZZ/view?usp=sharing
Python para Data Science: Introdução à linguagem e Numpy,https://drive.google.com/file/d/1I8ltB3w2Naq8tlqIixb_xz98FLjRsgIZ/view?usp=sharing
"Python Scikit-Learn regressão, classificação e clustering",https://drive.google.com/file/d/1208K_cC3c6uebU2lMXMMRKEdkLsFXCj4/view?usp=sharing
QGIS Trabalhando com dados geoespaciais,https://drive.google.com/file/d/1FoKkp9Xcsr2icsmbCx_C7Wxoe_RNS8c4/view?usp=sharing
Qlik Sense Analise e visualização de dados,https://drive.google.com/file/d/1ZhdUiHiXhlJzplyuLH3RHYUnzp2JJxL5/view?usp=sharing
Raízes de equações Métodos numéricos com o Excel,https://drive.google.com/file/d/1iCGsAESTzvmo7HR7sojjZfhfmcwS1YSs/view?usp=sharing
Raspberry PI Autenticação com RFID e Dynamo DB,https://drive.google.com/file/d/1Fj7F3Zcmo9wqNDyRB1A7nR6qgR9sno8Y/view?usp=sharing
Raspberry Pi Node-RED: Elabore aplicações conectando dispositivos e serviços,https://drive.google.com/file/d/126DsFOrDOfIva7ENIjfoMry6KdfuXVbK/view?usp=sharing
Raspberry Pi parte 1 Da instalação ao Media Center,https://drive.google.com/file/d/16reEtMCoQetcbbL0S3pDWmW7sYrbjNDR/view?usp=sharing
Raspberry Pi parte 2 : Controlando o mundo com GPIO,https://drive.google.com/file/d/1iL-pSvhbvZomv3y4KfTTGTytzj5nUFjG/view?usp=sharing
"Raspberry Pi parte 3 Carro espião com câmera, wifi e sensor",https://drive.google.com/file/d/11QiTF79TI4bv2JH7sMM9gJLxfzJzgX1j/view?usp=sharing
Raspberry Pi Servidor Montando um servidor para desenvolvimento,https://drive.google.com/file/d/1RuwvQm5yGHJjaIX7B9OcOuZ9UyoV46Cr/view?usp=sharing
"Raspberry Pi Servidor Samba, VPN, IoT e AWS S3",https://drive.google.com/file/d/1ogtjkP_3QYInwsFbjhQ8JRu5S_NuUniP/view?usp=sharing
React Abstraindo seu CSS com Styled Components,https://drive.google.com/file/d/1oqOW17lXhbFzuoDRSJUdNpgb-mEbqb6H/view?usp=sharing
React Automatizando os testes em aplicações front-end,https://drive.google.com/file/d/1ThbsilOqakghnEHQeggPizD7xSxTwboX/view?usp=sharing
React boas práticas e refatoração,https://drive.google.com/file/d/1dNKJwjuInxTcijgKP5wVuwAE62GcMylJ/view?usp=sharing
React Ciclo de vida dos componentes,https://drive.google.com/file/d/12FoJG5st8sOv2DJvLTeAK1v-GHLkAE6h/view?usp=sharing
React Entendendo como a biblioteca funciona,https://drive.google.com/file/d/1oExaqJfjlNkeqzXYsC9AvW-olpSaV_Rp/view?usp=sharing
"React Hooks, Contextos e boas práticas",https://drive.google.com/file/d/1SnuMmzt3wrzXI3DapPMOjl8GTlfJe7j_/view?usp=sharing
React Native AsyncStorage e Navegação,https://drive.google.com/file/d/1dnww6qzqPHWRn8JgwMaxuhXNEUSJF6tk/view?usp=sharing
React Native Design System no seu app,https://drive.google.com/file/d/1sExEys4EcfF2H8CaSlIVLGzJ71SSDIy4/view?usp=sharing
React Native Trabalhando com Function components,https://drive.google.com/file/d/17k1lFBhGXXzlaBrFimWyRM6962SuWGlv/view?usp=sharing
React parte 1 componentes reutilizáveis para sua webapp,https://drive.google.com/file/d/1Fj3SFbJY36V2epQBq1NiVOZ0Ty6uQNGS/view?usp=sharing
"React parte 2 Validação, Rotas e Integração com API",https://drive.google.com/file/d/1oMsYyt1y9VXePhEwZN_H7zlOA-LU72Uk/view?usp=sharing
React Router Navegação em uma SPA,https://drive.google.com/file/d/1BF_csBHKglj8F1MEc81kJ6QrLgzxJAfF/view?usp=sharing
"ReactFunction Components, uma abordagem moderna",https://drive.google.com/file/d/1aTh0LYRBSrWF-M1eEe5GIUCapq_PVtb9/view?usp=sharing
"Rebranding mude, transforme e recrie marcas para o século 21",https://drive.google.com/file/d/16dUMK2cL1mH2eaFQ4BSn8LHpLPvnG3vl/view?usp=sharing
Reconhecimento de imagens Twitter e Computer Vision API,https://drive.google.com/file/d/1BoWtbL1KJB_9KoVmGKA8eHgcik5TZ0CL/view?usp=sharing
Recycler View parte 1 listas flexíveis e performáticas,https://drive.google.com/file/d/1fCUGrWdp0hcPqPtQBhIInNvU2tfD6d4E/view?usp=sharing
"RecyclerView parte 2 Listeners, animações e boas práticas",https://drive.google.com/file/d/1NcJPcCHSrkbYNauEn6Oyl1vFr-5KgwKy/view?usp=sharing
Redes Neurais Convolucionais Deep Learning com PyTorch,https://drive.google.com/file/d/1i5dTTL532PB_zYITXc6LqGTu3GgztJnN/view?usp=sharing
Redes Neurais Deep Learning com PyTorch,https://drive.google.com/file/d/16KMrEsWrPujAk2NrMVefLOKovgoG5bKe/view?usp=sharing
Redes Neurais Recorrentes Deep Learning com Pytorch,https://drive.google.com/file/d/11VxuE8X7z4ervyTe6R0RiDs6L766M6Am/view?usp=sharing
"Redes parte 1 Introdução, Conceitos e Prática",https://drive.google.com/file/d/1Y2DtKfprpNSREY-y0m4BHrGNb1ubGNYw/view?usp=sharing
Redes parte 2: Montando um projeto do cliente até o provedor de serviços,https://drive.google.com/file/d/1vMulPEWjNJHdqNQ4S-A8hk919NcF2_SS/view?usp=sharing
Redes parte 3: Defina as listas de controle e políticas de acesso de usuários,https://drive.google.com/file/d/1Ay_hj_CGe-gz_8e-vwLXlnPdZNhku7gy/view?usp=sharing
Redes parte 4: Configuração de protocolos de roteamento e IPv6,https://drive.google.com/file/d/1oGrj2LBy1LdO3JUgYgjDwHx0d8Ed4bkt/view?usp=sharing
Redes parte 5 Wi-FI,https://drive.google.com/file/d/1gIYOZSEoOZJGdp6TmaNdGCPe1SCweOx9/view?usp=sharing
Redesenho de logo a expressão gráfica do rebranding,https://drive.google.com/file/d/1TArYbc8OC6IKqdCkbHBuHul6yArJ5xFL/view?usp=sharing
Redis I Armazenando chaves e valores,https://drive.google.com/file/d/11Z7kAVPREVMmYoZDV7mMz7zzhBDxb6L9/view?usp=sharing
Redis II Estruturas e recursos na sua base NoSQL,https://drive.google.com/file/d/1C-OzuloxyyOu4z2tCDQTcs0SsLd7_ThK/view?usp=sharing
Refatoração em Java Boas práticas no seu código,https://drive.google.com/file/d/1LATqj2336dunr6-D-XjxR03GtknBGaUm/view?usp=sharing
Regras de associação Market basket analysis com R,https://drive.google.com/file/d/1BDQcGZk9A5H-niXpjIJVdkDVZR2Wr7xm/view?usp=sharing
Regressão Implemente uma rede neural com numpy,https://drive.google.com/file/d/1EmYEHwTF5ihhfkLStXnWd7s7X1B2U9VU/view?usp=sharing
Regressão Linear Simples em R Correlação e Previsão,https://drive.google.com/file/d/1BIFsALGB-9CgxWkUJ9t9RDSfT5Kf_yf5/view?usp=sharing
Regressão Linear Técnicas Avançadas de Modelagem,https://drive.google.com/file/d/1nvTyRrdyqFqowW5PdRb15zrLEelijWu9/view?usp=sharing
Regressão Linear Testando Relações e Prevendo Resultados,https://drive.google.com/file/d/1JngIlcTgnZ5oeBmbaZY6jmgEHn0hfLt4/view?usp=sharing
Relacionamento interpessoal aprenda a lidar melhor com você e com o outro,https://drive.google.com/file/d/1SMVm634UafH3LbEePPB0xmNivK0NTvJv/view?usp=sharing
Relacionamento Interpessoal parte 2 melhore seu potencial,https://drive.google.com/file/d/1o9G5Q1RK4Vs1mop-CTQXrZgg32k8XlW4/view?usp=sharing
Report Analysis com Pentaho Gerando relatórios empresariais,https://drive.google.com/file/d/1GhF62EN_eVbsGTQKt-sulfav8D2X2TlA/view?usp=sharing
Report Analysis com Power BI: Gerando relatórios empresariais,https://drive.google.com/file/d/1mTJlekFEYNhe_4lrpHw5y4s59dmtlnsM/view?usp=sharing
Resiliência Aumente sua capacidade de adaptação a adversidades,https://drive.google.com/file/d/1qUBCn-bRsYb-6WYqqtwJSV_Dwe3T8hNj/view?usp=sharing
Rest Assured Testes automatizado de webservice,https://drive.google.com/file/d/1CGjlvanm3vgEcd6mjzBzRZUyz0Woi0Yi/view?usp=sharing
Rest com NodeJS API com Express e MySQL,https://drive.google.com/file/d/1fdzO_0XUipl4bslzhCgXfXjLWQmh8DR3/view?usp=sharing
Revisão UX ferramentas do briefing ao protótipo,https://drive.google.com/file/d/1Nh_3iU7Zm-Bh0PUzgNbLeLZmL7WFaozL/view?usp=sharing
RH Ágil Desenvolvendo competências profissionais,https://drive.google.com/file/d/1zSOllLSkV6RY6fFUAlgawzTCGXFWprfV/view?usp=sharing
RH Ágil Employee Experience,https://drive.google.com/file/d/1IC9HJgZ4tV53-W_nnk1s5HQMo6hLeN_4/view?usp=sharing
RH Ágil Employer Branding,https://drive.google.com/file/d/1MOwB975R8b-LI7SzMMpJbCw6LwofyDL3/view?usp=sharing
RH Ágil Estratégia ou Sobrevivência,https://drive.google.com/file/d/1JWT96GzN8T-K-fHhb-c4nwadEIAhS4tE/view?usp=sharing
RH na Avaliação de Desempenho Um olhar nas novas perspectivas de Gestão,https://drive.google.com/file/d/1EefNvohl3B7bbo_Ce4IxYanynM-nPVue/view?usp=sharing
RH na Educação Corporativa Visualizando novos paradigmas,https://drive.google.com/file/d/1ne-k9TadUW7DQTlf2xbt1rOW32u_Um8L/view?usp=sharing
Robot Operating System Simule um robô na AWS RoboMaker,https://drive.google.com/file/d/18pY6pj1-Pj1FuuCu1dIqhvmdVTArlCyr/view?usp=sharing
Ruby I Introdução a lógica de programação com jogos,https://drive.google.com/file/d/1cYsE5pbKjiTil-5VttW_qhNzGjt0EYzv/view?usp=sharing
Ruby II Continuando seus primeiros passos na programação,https://drive.google.com/file/d/1wUWYjk7ofNqC05EHwKn2dtGXRMYnQBqQ/view?usp=sharing
Ruby III Mais lógica de programação em um novo jogo,https://drive.google.com/file/d/1LchQa7j9-v0g0vIgdYGfnmIbkXx-5DMV/view?usp=sharing
Ruby on Rails 3 parte I,https://drive.google.com/file/d/1aF0iPP-f7n1RQvTl5hHFtXHd6W1qQUFd/view?usp=sharing
Ruby on Rails 3 parte II,https://drive.google.com/file/d/1hAhMvgJKuOpTOwilgbkwjARL1klpza-u/view?usp=sharing
Ruby on Rails 3 parte III,https://drive.google.com/file/d/1oIHw8otwr-K8r4FfTZWq6HE7V2j_Nf3S/view?usp=sharing
Ruby on Rails 4 do zero à web,https://drive.google.com/file/d/19RZWd9eR3wh1lQ6zXM0u0-eHtq2M1DTD/view?usp=sharing
Ruby on Rails 5 parte 1 Fundamentos,https://drive.google.com/file/d/1uvykSQksKwJof3aQeefg3PCcttqqvTo5/view?usp=sharing
"Ruby on Rails 5 parte 2 Validação, atualização, partials e deploy",https://drive.google.com/file/d/1I6nrnAT4rzAfDadafntWd9gznUU3zpXg/view?usp=sharing
SAP Activate Fundamentos essenciais de gestão ágil em projetos SAP,https://drive.google.com/file/d/1f8WFOP4lYMRNvzG5dcJeH4N-k4fjdYli/view?usp=sharing
SAP Entendendo suas características gerais,https://drive.google.com/file/d/1cZfLgla39bOxnrtoW7tZMrxOzwFUy-NU/view?usp=sharing
"SAP Plano de Projeto Integração, Escopo, Cronograma, Qualidade",https://drive.google.com/file/d/1HXHIbxNRtGshjjthCd7_HmFp7_P5ytF1/view?usp=sharing
SAS parte 1 Manipulando bases de dados,https://drive.google.com/file/d/1mjE8JjSLjEI2udOhfMwYjSJqhG7q1rX3/view?usp=sharing
SAS parte 2 Interagindo bases de dados,https://drive.google.com/file/d/1o6yQNqBOSBZzPR3uRhI-NRtRDSf9SVVo/view?usp=sharing
Sass e Compass Descomplicando o CSS,https://drive.google.com/file/d/1NFjWzzJUvhkg0pr_xRRCPikPElpKnQKE/view?usp=sharing
Sass O CSS com superpoderes,https://drive.google.com/file/d/1SgBTDOf_T8oEiv6SdEtP04zg72pDLh1a/view?usp=sharing
Scraping com PHP Coleta de dados na web,https://drive.google.com/file/d/1fPXPlkwv4eN6ZPgIQE6-FkomBbfAqKAC/view?usp=sharing
Scraping com Python: Coleta de dados na web,https://drive.google.com/file/d/1bMwHNU0wfQu_oCFMgsdGmzhR9OVocIEP/view?usp=sharing
Screenflow: Crie seus screencasts e vídeos,https://drive.google.com/file/d/1XkL0bLKSf97JiDrvCvu9XG7AbeYx_kE2/view?usp=sharing
Scribus Criando um manual de identidade visual,https://drive.google.com/file/d/1AeUbcok3Gilh7pe8JUxvXfr3ihMpg7xU/view?usp=sharing
Scrum Agilidade em seu projeto,https://drive.google.com/file/d/1mdN3OXAR1NBDHFB7EJw4jvkHxl4nM3gz/view?usp=sharing
Scrum Escalado LeSS Framework,https://drive.google.com/file/d/1Zmkq--IoYbKP2c-Rq6FPf1HtG91lbuQO/view?usp=sharing
Scrum parte 1: Gerencie o seu projeto de forma ágil,https://drive.google.com/file/d/1IffUm2F-iOA2JlHPIUgVhAiNsvfidOh9/view?usp=sharing
"Scrum Parte 2 O Manifesto Ágil, Liderança e Organização em Scrum",https://drive.google.com/file/d/1G08fT0OHdCEJEyBciSEdofz3iZBTFeMQ/view?usp=sharing
Scrum Parte 3 Iniciando Projetos com Agile,https://drive.google.com/file/d/1E5WhI1CSRwFcpVXwlCGSQJOmh8MUg89V/view?usp=sharing
Scrum Parte 4 Planejando Projetos com Agile,https://drive.google.com/file/d/1fPUdkb6sjK2I0UWprYi-ojLVybVJ9eHR/view?usp=sharing
Scrum Parte 5 Executando Projetos com Agile,https://drive.google.com/file/d/1IAiKLyv3BhLs0qMAI9ke2QoU6CO10GEp/view?usp=sharing
"Scrum Parte 6 Revisão, Retrospectiva e Encerramento de Projetos com Agile",https://drive.google.com/file/d/1KK-Jo61cVY1F6joPkqU6rf-XVcBdpxTx/view?usp=sharing
Segurança de redes Crie um firewall com pfSense e iptables,https://drive.google.com/file/d/1TYfjGdFPyyDLNXpxYP5olhg84B4RwPc9/view?usp=sharing
Segurança de redes Protegendo dados com VPNs,https://drive.google.com/file/d/1J8OZ04TyhZT7-a-WGO3-6zys2TQi8hs3/view?usp=sharing
Segurança de redes: Conheça as vulnerabilidades de servidores e clientes,https://drive.google.com/file/d/1MXJwGI9zye0KN_C5ckzkMc6SFN8oYrar/view?usp=sharing
"Segurança web em Java Evitando SQL Injection, força bruta e outros ataques",https://drive.google.com/file/d/1ES992a-u39Y1NZJsjMkQ-oOxBWZ_c9aG/view?usp=sharing
"Segurança web em Java parte 2 XSS, Mass Assignment e Uploads de arquivos",https://drive.google.com/file/d/1OS4U3IgK9-qonEOmtA331id_L-eaokn0/view?usp=sharing
Segurança Web: Vulnerabilidades do seu sistema e OWASP,https://drive.google.com/file/d/1mSWh0zppC_cN-NDji-3XTqAYPRzg5bgh/view?usp=sharing
Selenium Sua webapp testada de ponta a ponta em java,https://drive.google.com/file/d/1oAXEeClGmw1kOWckzvNmcFwZFEfzuAS1/view?usp=sharing
Selenium Testes automatizados de aceitação em Java,https://drive.google.com/file/d/1yQ_-JUI5eJ4f1ShC9cutBt1BBk6gaFQc/view?usp=sharing
Selenium WebDriver e C# parte 1 Primeiros passos,https://drive.google.com/file/d/1o7DO6XNJTLV7ZatAc8whM9m0Wn_TWTMH/view?usp=sharing
Selenium WebDriver e C# parte 2 Outros recursos,https://drive.google.com/file/d/1Rw4buEOAtwYlBHtIj-ay5j2A_EZGKdRF/view?usp=sharing
SEO II Mais técnicas para rankeamento,https://drive.google.com/file/d/1QocxqGjKb_g1ubWOI8GZwnWJBllTl_wU/view?usp=sharing
SEO III Métricas e Relatórios SEO,https://drive.google.com/file/d/16DIoA4Uhs7beSlHFbOHbsuNpnaOaAT8-/view?usp=sharing
SEO Wordpress Otimize o ranqueamento do seu site,https://drive.google.com/file/d/1UR7E3bPJJoEXtno01eYOKyqVGfB5jzwg/view?usp=sharing
SharePoint Conhecendo o ambiente e facilidades,https://drive.google.com/file/d/1T2j-klp71t8rWRQkkeKHYJbBY-XUpWTy/view?usp=sharing
Shell Scripting parte 1 Começando seus scripts de automação de tarefas,https://drive.google.com/file/d/1JZ1ifZWYb08oIdT9DNxNlV_xZtwP2jMV/view?usp=sharing
"Shell Scripting parte 2 Fazendo monitoramento, agendando tarefas e backup",https://drive.google.com/file/d/1lpklDob7s77eXPZ5251mSKbj_kbOBtI7/view?usp=sharing
Shopify Colocando sua loja online no ar,https://drive.google.com/file/d/1rcZQ6vOJiHX_KaVkOxjSwyb2_Y7sXXIr/view?usp=sharing
Shopify II Mais funcionalidades para a sua loja online,https://drive.google.com/file/d/1RwsHhiYaCgBJ61bygIesmc4UQEKYIiJ5/view?usp=sharing
Shopify III Liquid,https://drive.google.com/file/d/1lMpK3CD-U3dLv1U8H4T7-3rsquHolC-j/view?usp=sharing
Simulado Certificações ANBIMA CPA-10 e CPA-20,https://drive.google.com/file/d/1F8qHkPx3VOKDQqmYNV_dHr3b4918eJ8h/view?usp=sharing
Síndrome do Impostor Reconheça seu sucesso e resultados,https://drive.google.com/file/d/10Rj1RWnaQNK92azd1XDqFkkwq6yadQWK/view?usp=sharing
Six Sigma Metodologia para melhoria de processos,https://drive.google.com/file/d/11qnWDbm4bbN1ociiVk3Th5XK2vyMLxW6/view?usp=sharing
Sketch Componentes da interface,https://drive.google.com/file/d/164gdfRknlaBL1bOguxKe4cY3VInUrtM3/view?usp=sharing
Sketch Design visual de um site mobile,https://drive.google.com/file/d/1-GlvM9mIH8MvPcPL0bGDlv1qLkeiSGlp/view?usp=sharing
Sketch Refinando o visual da interface,https://drive.google.com/file/d/11YQnxCyAQ-VukkhDkp04gtC5wR02WK9N/view?usp=sharing
SOLID com C# Orientação a Objetos com C#,https://drive.google.com/file/d/1vdVt9HyMzPfB0CROf8vPmypFUmJes-Gl/view?usp=sharing
SOLID com C# Princípios da programação orientada a objetos,https://drive.google.com/file/d/1rD-zyiSY7kxu5wRljFIiPfJTs58PQ5L-/view?usp=sharing
SOLID com Java Orientação a Objetos com Java (antigo),https://drive.google.com/file/d/1MWwLtrab6JcRB_MMxymGKx5wj_Oyg1VI/view?usp=sharing
SOLID com Java Princípios da programação orientada a objetos,https://drive.google.com/file/d/1o1J0gavVbHV7XXCj_14gK4sNlMZg_xyH/view?usp=sharing
SOLID com PHP Princípios da programação orientada a objetos,https://drive.google.com/file/d/1Djs73wVeRbUMBP-SyN0ESNn2MO1KcTy2/view?usp=sharing
Soluções de pagamento para seu e-commerce melhore sua conversão e seu fluxo de caixa,https://drive.google.com/file/d/1NHRHatLLfC2Yoerotn5mAxBDP39WWArZ/view?usp=sharing
Spring Boot Agilidade no desenvolvimento java com Spring,https://drive.google.com/file/d/1t-2_0t09Q5LSzk2_dvnmMO1UlePmHAK8/view?usp=sharing
Spring Boot Parte 1 Construa uma API Rest,https://drive.google.com/file/d/17HkpcZzJCiwXUT99fC_TuFN2S3i4voLF/view?usp=sharing
"Spring Boot Parte 2 Segurança da API, Cache e Monitoramento",https://drive.google.com/file/d/1VK7NbpZlLgiMnGuOyiZhvMsoc6Aqhn1f/view?usp=sharing
"Spring Boot Profiles, Testes e Deploy",https://drive.google.com/file/d/14qFtydE3bWFguf6qu9YVKyreF-az8m0d/view?usp=sharing
